2/4/2009 18:10	6.30	0.10
2/4/2009 18:20	6.40	0.00
2/4/2009 18:30	6.50	0.00
2/4/2009 18:40	6.40	0.00
2/4/2009 18:50	6.30	0.00
2/4/2009 19:00	6.20	0.00
2/4/2009 19:10	6.30	0.00
2/4/2009 19:20	6.30	0.00
2/4/2009 19:30	6.40	0.00
2/4/2009 19:40	6.30	0.00
2/4/2009 19:50	6.10	0.00
2/4/2009 20:00	5.80	0.00
2/4/2009 20:10	5.70	0.00
2/4/2009 20:20	5.60	0.00
2/4/2009 20:30	5.40	0.00
2/4/2009 20:40	5.30	0.00
2/4/2009 20:50	5.20	0.00
2/4/2009 21:00	5.20	0.00
2/4/2009 21:10	5.10	0.00
2/4/2009 21:20	4.90	0.00
2/4/2009 21:30	4.50	0.00
2/4/2009 21:40	4.40	0.00
2/4/2009 21:50	4.40	0.00
2/4/2009 22:00	4.30	0.00
2/4/2009 22:10	4.30	0.00
2/4/2009 22:20	4.10	0.00
2/4/2009 22:30	4.00	0.00
2/4/2009 22:40	4.00	0.00
2/4/2009 22:50	3.80	0.00
2/4/2009 23:00	3.80	0.00
2/4/2009 23:10	3.60	0.00
2/4/2009 23:20	3.60	0.00
2/4/2009 23:30	3.90	0.00
2/4/2009 23:40	3.70	0.00
2/4/2009 23:50	3.60	0.00
2/5/2009 0:00	3.80	0.00
2/5/2009 0:10	3.80	0.00
2/5/2009 0:20	3.70	0.00
2/5/2009 0:30	3.60	0.00
2/5/2009 0:40	3.60	0.00
2/5/2009 0:50	3.30	0.00
2/5/2009 1:00	3.20	0.00
2/5/2009 1:10	3.10	0.00
2/5/2009 1:20	2.80	0.00
2/5/2009 1:30	2.90	0.00
2/5/2009 1:40	3.20	0.00
2/5/2009 1:50	3.40	0.00
2/5/2009 2:00	3.20	0.00
2/5/2009 2:10	3.10	0.00
2/5/2009 2:20	3.10	0.00
2/5/2009 2:30	2.90	0.00
2/5/2009 2:40	2.70	0.00
2/5/2009 2:50	2.70	0.00
2/5/2009 3:00	2.90	0.00
2/5/2009 3:10	3.30	0.00
2/5/2009 3:20	3.50	0.00
2/5/2009 3:30	3.30	0.00
2/5/2009 3:40	3.10	0.00
2/5/2009 3:50	2.60	0.00
2/5/2009 4:00	2.60	0.00
2/5/2009 4:10	2.90	0.00
2/5/2009 4:20	2.90	0.00
2/5/2009 4:30	2.90	0.00
2/5/2009 4:40	3.10	0.00
2/5/2009 4:50	3.30	0.00
2/5/2009 5:00	3.60	0.00
2/5/2009 5:10	3.60	0.00
2/5/2009 5:20	3.70	0.00
2/5/2009 5:30	3.80	0.00
2/5/2009 5:40	3.90	0.00
2/5/2009 5:50	4.00	0.00
2/5/2009 6:00	4.00	0.00
2/5/2009 6:10	4.10	0.00
2/5/2009 6:20	4.50	0.00
2/5/2009 6:30	4.50	0.00
2/5/2009 6:40	3.90	0.00
2/5/2009 6:50	3.60	0.00
2/5/2009 7:00	3.70	0.00
2/5/2009 7:10	3.70	0.00
2/5/2009 7:20	3.60	0.00
2/5/2009 7:30	3.60	0.00
2/5/2009 7:40	3.70	1.60
2/5/2009 7:50	4.10	3.90
2/5/2009 8:00	4.10	7.90
2/5/2009 8:10	4.40	23.80
2/5/2009 8:20	4.80	47.90
2/5/2009 8:30	5.00	80.10
2/5/2009 8:40	5.20	113.50
2/5/2009 8:50	5.50	140.80
2/5/2009 9:00	5.80	165.80
2/5/2009 9:10	6.00	191.60
2/5/2009 9:20	6.10	218.60
2/5/2009 9:30	6.10	250.00
2/5/2009 9:40	6.40	295.10
2/5/2009 9:50	6.70	299.70
2/5/2009 10:00	6.80	321.20
2/5/2009 10:10	7.00	344.10
2/5/2009 10:20	7.20	366.20
2/5/2009 10:30	7.20	357.40
2/5/2009 10:40	7.30	418.20
2/5/2009 10:50	7.80	438.80
2/5/2009 11:00	8.00	509.20
2/5/2009 11:10	8.10	586.60
2/5/2009 11:20	7.80	215.70
2/5/2009 11:30	6.90	175.80
2/5/2009 11:40	7.00	203.50
2/5/2009 11:50	7.00	190.40
2/5/2009 12:00	7.20	249.00
